System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211215_155019.1064;8009.9157;0;0;0.2981328;0;0;
20211215_155019.1365;8040.0234;0;0;0.2981328;0;0;
20211215_155019.1975;8101.0136;0;0;0.2981328;0;0;
20211215_155019.2302;8133.7172;0;0;0.2981328;0;0;
20211215_155019.2657;8169.1794;0;0;0.2981328;0;0;
20211215_155019.2933;8196.8332;0;0;0.2981328;0;0;
20211215_155019.3264;8229.8934;0;0;0.2981328;0;0;
20211215_155019.3574;8260.9262;0;0;0.2981328;0;0;
20211215_155019.4179;8321.3934;0;0;0.2981328;0;0;
20211215_155019.4475;8350.9704;0;0;0.2981328;0;0;
20211215_155019.4800;8383.5288;0;0;0.2981328;0;0;
20211215_155019.5001;8403.6157;0;0;0.2981328;0;0;
20211215_155019.5277;8431.1572;0;0;0.2981328;0;0;
20211215_155019.5452;8448.7021;0;0;0.2981328;0;0;
20211215_155019.6024;8505.854;0;0;0.2981328;0;0;
20211215_155019.6254;8528.9152;0;0;0.2981328;0;0;
20211215_155019.6530;8556.4892;0;0;0.2981328;0;0;
20211215_155019.6826;8586.1101;0;0;0.2981328;0;0;
20211215_155019.7133;8616.7899;0;0;0.2981328;0;0;
20211215_155019.7318;8635.3349;0;0;0.2981328;0;0;
20211215_155019.7569;8660.4021;0;0;0.2981328;0;0;
20211215_155019.8070;8710.5236;0;0;0.2981328;0;0;
20211215_155019.8351;8738.6017;0;0;0.2981328;0;0;
20211215_155019.8662;8769.7102;0;0;0.2981328;0;0;
20211215_155019.8879;8791.3634;0;0;0.2981328;0;0;
20211215_155019.9187;8822.2374;0;0;0.2981328;0;0;
20211215_155019.9493;8852.7892;0;0;0.2981328;0;0;
20211215_155020.0175;8920.975;0;0;0.2981328;0;0;
20211215_155020.0450;8948.5016;0;0;0.2981328;0;0;
20211215_155020.0732;8976.7381;0;0;0.2981328;0;0;
20211215_155020.1064;9009.9314;0;0;0.2981328;0;0;
20211215_155020.1315;9035.0263;0;0;0.2981328;0;0;
20211215_155020.1497;9053.16;0;0;0.2981328;0;0;
20211215_155020.1682;9071.707;0;0;0.2981328;0;0;
20211215_155020.2054;9108.908;0;0;0.2981328;0;0;
20211215_155020.2315;9135.0091;0;0;0.2981328;0;0;
20211215_155020.2585;9162.0404;0;0;0.2981328;0;0;
20211215_155020.2761;9179.6153;0;0;0.2981328;0;0;
20211215_155020.3067;9210.1623;0;0;0.2981328;0;0;
20211215_155020.3268;9230.244;0;0;0.2981328;0;0;
20211215_155020.3548;9258.2894;0;0;0.2981328;0;0;
20211215_155020.4096;9313.0963;0;0;0.2981328;0;0;
20211215_155020.4287;9332.168;0;0;0.2981328;0;0;
20211215_155020.4457;9349.1934;0;0;0.2981328;0;0;
20211215_155020.4634;9366.8537;0;0;0.2981328;0;0;
